percent_removed,acc_removed_only,acc_shifted_removed
8.900000000000000000e+01,1.915000000000000036e-01,1.915000000000000036e-01
9.000000000000000000e+01,1.453000000000000125e-01,1.453000000000000125e-01
9.100000000000000000e+01,1.453000000000000125e-01,1.453000000000000125e-01
9.200000000000000000e+01,1.453000000000000125e-01,1.453000000000000125e-01
9.300000000000000000e+01,1.453000000000000125e-01,1.453000000000000125e-01
9.400000000000000000e+01,1.453000000000000125e-01,1.453000000000000125e-01
9.500000000000000000e+01,1.453000000000000125e-01,1.453000000000000125e-01
9.600000000000000000e+01,1.453000000000000125e-01,1.453000000000000125e-01
9.700000000000000000e+01,1.453000000000000125e-01,1.453000000000000125e-01
9.800000000000000000e+01,1.453000000000000125e-01,1.453000000000000125e-01
9.900000000000000000e+01,1.453000000000000125e-01,1.453000000000000125e-01
1.000000000000000000e+02,8.920000000000000151e-02,8.920000000000000151e-02
